	0	1	2	FoPHepN4_cfDNA_D10.chm13	FoPHepN1_cfDNA_D20.chm13	FoPHepN2_cfDNA_D10.chm13	FoPHepN1_cfDNA_D0.chm13	FoPHepN1_cfDNA_D10.chm13	FoPHepN4_cfDNA_D20.chm13	FoPHepN1_gDNA_D10.chm13	FoPHepN4_gDNA_D10.chm13	FoPHepN3_gDNA_D20.chm13	FoPHepN2_gDNA_D0.chm13	FoPHepN3_cfDNA_D10.chm13	FoPHepN3_cfDNA_D0.chm13	FoPHepN4_gDNA_D20.chm13	FoPHepN3_cfDNA_D20.chm13	FoPHepN1_gDNA_D0.chm13	FoPHepN2_gDNA_D20.chm13	FoPHepN4_gDNA_D0.chm13	FoPHepN2_cfDNA_D20.chm13	FoPHepN2_gDNA_D10.chm13	FoPHepN1_gDNA_D20.chm13	FoPHepN2_cfDNA_D0.chm13	FoPHepN4_cfDNA_D0.chm13
2759	chr16	14822747	14823337	0.01851851852	0.06666666667	0.01973947368	0.02857142857	0.05277666667	0.008928571429	0.04358974359	0.008546153846	0.0307	0	0.02745	0.05146216216	0	0.03846153846	0.08026315789	0.04561315789	0.03571428571	0.02631578947	0.02948717949	0.04524210526	0.03417692308	0.05750769231
2760	chr16	14977192	14977337			0.475	0.75	0.39375	0	0.395825	0.47915	0.6212	0.425	0.380975	0.3663	0.315775	0.3125	0.34525	0.519075	0.56845	0.221725	0.354175	0.48095	0.408325	0.503625
2761	chr16	15073503	15073670	0.2	0.43334	0.33334	0.2	0.18666	0.6666666667	0.3938	0.25	0.23	0.38	0.12858	0.40666	0.3778	0.36666	0.41	0.37846	0.5	0.09524	0.26666	0.2	0.47262	0.41738
2762	chr16	15400427	15401068	0.04310344828	0.1419759259	0.1540867925	0.1080240741	0.1361780488	0.1020565217	0.1485478261	0.06044776119	0.4164144928	0.03636363636	0.7604785714	0.3312220588	0.4253955882	0.09219787234	0.1382078125	0.48211	0.04310344828	0	0.01851851852	0.3867811594	0.4061114286	0.1181818182
2763	chr16	15460550	15460704				1		0.125	0.375	0	0.35	1	0.333325	1	0.125	0.145825	1	0.208325	0.9375	0.183325	0.279175	0.125	0.81655	1
2764	chr16	18502182	18502878	0.01351351351	0	0.04411764706	0.06944166667	0.07398292683	0.005952380952	0.0305547619		0.004761904762	0.02845365854	0.08974230769	0.05424390244	0.03234285714	0.03508684211	0.1657142857	0.00641025641	0.04487179487	0.06	0.01153846154	0.01354761905	0.0332175	0.05623076923
2765	chr16	19816850	19817002	0.54165		0.875	0.625	0.666675	0.375		0.5	1	0.583325	0.6	0.58215	0.625		0.666675	0.671425	0.55	0.791675	0.916675	0.806325	0.858325	0.825
2766	chr16	20317508	20317564	0	0.833325	0	0.791675		0.041675	0.5		0.208325		0.5	0.765875	0.320825	0	0.2625	0.1625	0.41665	0.29165		0.3779	0.36785	0.684525
2767	chr16	20317584	20317662		0.6	0.4	0.68334	0.4	0.44332	0.82668		0.32856		0.9	0.56428	0.32	0.26666	0.56668	0.20334	0.33332	0.5	0.4	0.7568	0.69944	0.65
2768	chr16	21119691	21119984	0.04444666667	0.1133333333	0.11786	0.03888666667	0.04444666667	0	0.08611333333	0.02222	0.01333333333	0.01111333333	0.1466666667	0.09979333333	0	0.1	0.1355533333	0.06	0.04888666667	0.03333333333	0.07592666667	0.07333333333	0.07524	0.06759333333
2769	chr16	22281761	22282179	0.1	0.3333333333	0.2619	0.4545454545	0.31476	0.1636363636		0.2121272727	0.2878727273	0.3257636364	0.1742363636	0.3570727273	0.2727272727	0.2727272727	0.4742363636	0.1772727273	0.2439363636	0.4484909091	0.2681818182	0.2797636364	0.4509454545	0.21833
2770	chr16	21996272	21996445	0.93334		1	1	0.93334	0.88332	1	1	1	1	0.85	1	1	1	0.77428	0.92	0.82378	0.84666	1	1	0.89112	1
2771	chr16	23225935	23226124	0.75	0.5984818182	0.7893909091	0.9	0.7378818182	0.7878818182	0.7727272727	0.9030272727	0.9015181818	0.6	0.625	0.9309454545	0.8779181818	0.8041181818	0.9106090909	0.8168636364	0.7743363636	0.7857142857	0.9394	0.8660545455	0.8731454545	0.9204545455
2772	chr16	24078786	24079179	0		0.13334		0.08333333333	0.2777666667	0.125	0.25	0.1190428571	0.3809571429	0.1785714286	0.2838857143	0.2928571429		0.1666714286	0.03571428571	0.1133714286	0.3639428571	0.2142857143	0.2031714286	0.2942285714	0.3197285714
2773	chr16	24112231	24112583	0.09090909091	0	0.07843529412	0.1	0.1911705882	0.1869	0.28125	0.2107823529	0.1784352941	0.1543470588	0.04411764706	0.1541411765	0.07047647059	0.1538461538	0.1078411765	0.14061875	0.09375	0.1640882353	0.03921176471	0.1231352941	0.1687	0.1288764706
2774	chr16	24227877	24228013	0.083325		0	0	0.25	0.1125	0.375	0.25	0.208325	0.1875	0.0625	0.284025	0.216675		0.4368	0.4375	0.270825	0.270825	0.195825	0.041675	0.5382	0.422225
2775	chr16	25450917	25451214	0.429175	1	0.625	1	0.916675	0.245825	1	0.55	0.520825	1	0.916675	1	0.333325	0.422025	0.916675	0.16665	1	0.691675	0.35	0.54165	1	0.867425
2776	chr16	27646870	27647161	0.25		0.2777777778	0	0.1759222222	0.09375	0.1666666667	0.2777777778	0.2907444444	0.2222222222	0.2395875	0.3601111111	0.1388888889	0.1851888889	0.2277777778	0.1931333333	0	0.1111166667	0.1111111111	0.1666666667	0.3611111111	0.4285714286
2777	chr16	28856904	28857086	0.541675	1	0.7857142857	0.9642857143	0.9166714286	0.8176857143	0.8571428571	0.9047571429	0.9238142857	0.9476142857	0.7687142857	0.9285714286	0.9412714286	1	0.8690571429	0.9379142857	1	1	0.9795857143	0.9182571429	0.9583285714	0.9131571429
2778	chr16	28779561	28779681	0	0.3333333333	0.4452428571	0.25	0.1083333333	0.2166714286	0.1666666667	0.1904714286	0.1292428571	0.4238142857	0.07142857143	0.4438857143	0.3095285714	0.2618857143	0.4850428571	0.2695571429	0.5	0.1785714286	0.4	0.09184285714	0.6043142857	0.4523714286
2779	chr16	29396669	29396958	0.1893909091	0	0.2878727273	0.2296333333	0.3020875	0.2916666667	0.2727272727	0	0.04524166667	0.3468416667	0.1666666667	0.3592333333	0.05485833333	0.07142857143	0.2847166667	0.1048333333	0.3236083333	0.03636363636	0.1	0.3636272727	0.3361	0.2313583333
2780	chr16	29459462	29459561	0.46666	0.73666		1	0.83	0.81	0.8	1	0.92064	1	1	0.96666	0.93334	1	1	0.94642	0.96666	0.5	1	0.9	0.96	1
2781	chr16	30086843	30087138	0.2777777778	0.2222222222	0.5791625	0.5	0.4259222222	0.35	0.3740666667	0.5185222222	0.3719111111	0.3240777778	0.5370444444	0.4164555556	0.3148111111	0.84375	0.5047555556	0.4949777778	0.6481444444	0.6481555556	0.5277777778	0.6376111111	0.6197444444	0.4676222222
2782	chr16	30722669	30722833	0.7		1	1	0.9714285714	0.70334	1	0.9476142857	0.6381	1	1	1	1	0.9166714286	1	0.94445	0.8571428571	0.7438714286	0.9081571429	1	1	1
2783	chr16	30971977	30973188	0.04486923077	0.08333392857	0.02347	0.1428571429	0.04282361111	0.03962739726	0.06547714286	0.07475441176	0.03028028169	0.01492537313	0.05981780822	0.02851466667	0.042825	0.05970149254	0.1256043478	0.05292638889	0.02990147059	0.02941176471	0.05410958904	0.07170972222	0.04991594203	0.07373733333
2784	chr16	31481168	31481230	0	0.875	0.479175	1		0.125	0.45835	0.47915	0.25	0.328775	0.471425	0.33225	0.5	0.125	0.3125	0.675	0.233325	0	0.479175	0.228575	0.20835	0.327675
2785	chr16	31481236	31481437	0.325	0.791675	0.26621	0.5	0.425	0.45476	0.40001	0.33167	0.295	0.42556	0.27167	0.29853	0.4	0.2	0.28333	0.40666	0.215	0.30333	0.34334	0.24466	0.35667	0.26758
2786	chr16	31602663	31603556	0	0.08518444444	0	0.01388833333	0.01086956522	0	0	0.01666666667	0.02272727273	0	0	0.02496818182	0.01058095238	0	0.04568793103	0.0048375	0.003471875	0.01551724138	0.00529047619	0.01461818182	0.01074848485	0.05786515152
2787	chr16	31916800	31917230	0.4870388889	0.626437931	0.8066138889	0.84444	0.2597166667	0.3490594595	0.4558513514	0.7567567568	0.4077864865	0.5866594595	0.3193648649	0.5092702703	0.3697513514	0.3137147059	0.7541216216	0.4660459459	0.3480352941	0.4060194444	0.5578694444	0.6646243243	0.3161621622	0.6109864865
2788	chr16	53953554	53953920	0.015625	0	0.04166875	0	0.05952142857	0.05580625	0.04375	0.1041625	0.02083125	0.1547642857	0.046875	0.09695	0.03125	0	0.071875	0.052425	0.05208125	0.07142857143	0.03571428571	0.10104375	0.059625	0.07299375
2789	chr16	53962198	53962269	0.125	0	0.05	0.625	0.083325	0	0	0.133325	0	0.95	0.666675	0.78505	0	0.374975	0.616675	0	1	0	0.083325	0	0.88335	0.839275
2790	chr16	54041805	54042039	0.375	0	0.375	0.279175	0.15475	0	0.6666666667	0.583325	0.333325	0.25	0.48335	0.287525	0.352675	0.33335	0.395825	0.291675	0.3611	0.1875	0.375	0.24405	0.39285	0.28335
2791	chr16	55072427	55073430	0.08546923077	0.1578947368	0.2666641026	0.01162790698	0.1162767442	0.1010318182	0.125	0.1488095238	0.08333333333	0.06704545455	0.1034068182	0.1101844444	0.1290547619	0.191665	0.1066688889	0.1485177778	0.04064878049	0.07008461538	0.08526976744	0.1265136364	0.09679545455	0.1265111111
2792	chr16	55205740	55205989	0			0.1481444444	0	0	0	0.05555555556	0	0.2521111111	0.1041625	0.1971222222	0.02777777778	0.1041625	0.1725333333	0.06217777778	0.03703333333	0	0.03174444444	0.06481111111	0.3058111111	0.1402111111
2793	chr16	55290121	55290329	0.08823529412	0.1538461538	0.25	0.1666666667	0.1388888889	0.1157842105	0.03125	0.1363636364	0	0.4242409091	0.216665	0.3432954545	0.141665		0.2399363636	0.191665	0	0.1553045455	0.2704545455	0.1121315789	0.3991318182	0.2456590909
2794	chr16	55767375	55767418	0.8333333333	1	0.6666666667	0.854175		0.333325	0.625	0.808325	0.625	1	0.5555666667	0.801575	0.833325	0.908325	0.8875	0.866675	0.875	0.627775	0.702875	0.875	0.964275	0.914275
2795	chr16	57041820	57042097	0.05555555556	1	0.3333333333	1	0.8703666667	0.6	0.63332	0.05833	0.32262	0.915	0.7708375	0.8439	0.10833	0.28333	0.925	0.20611	0.85	0.74168	0.09167	0.09357	0.96	0.95
2796	chr16	57389938	57390139	0.145825	0.375	0.291675	1	0.33335	0	0	0.2875	0.091675	0.416675	0.208325	0.564275	0.183325	0.125	0.41665	0	0.225	0.541675	0.125	0.166675	0.583325	0.24745
2797	chr16	58659475	58659665	0		0.25	0.166675		0.333325	0	0	0.07145	0	0.375	0.530725	0.098225	0	0.383325	0.05	0.175	0	0.083325	0.083325	0.1125	0.416675
2798	chr16	59923496	59923977	0.8	0.9476142857	0.8452428571		0.9523857143	0.33334	0.9714285714	0.9387714286	0.7523857143	0.9642857143	0.9714285714	0.9399	0.8707285714	0.8523857143	0.9166714286	0.9	0.8571428571	0.6428571429	0.9523857143	0.7891	0.8632	1
2799	chr16	61985306	61985553	0.2777833333		0.5416833333	0.44445	0.4722333333	0.14445	0.4222166667	0.4535666667	0.5388833333	0.5416666667	0.4972166667	0.56945	0.5	0.3333333333	0.6666666667	0.4	0.4166666667	0.2722166667	0.4388833333	0.5972333333	0.3535666667	0.6571333333
2800	chr16	62247393	62247506	0.1666625	0	0.1904571429	0.1875	0.25	0.083325	0.375	0.333325	0.1375125	0.2916625	0.145825	0.21985	0.145825	0.2512	0.2519375	0.0959875	0.1625	0.15	0.2790125	0.1607125	0.3549125	0.2412125
2801	chr16	62421411	62421675	0.4	0.3333333333	0.25	0.7	0.4416666667	0.32666	0.8333333333	0.75	0.6666666667	0.7	0.5666666667	0.4785666667	0.80555	0.5	0.5217166667	0.5238	0.625	0.43055	0.3736	0.5013333333	0.3640333333	0.4305666667
2802	chr16	62462978	62463267	0.02380952381	0	0.4419703704	0.09375	0.0652173913	0.03757142857	0.3315464286	0	0.02	0	0.408	0.03700357143	0.2713642857	0.4746925926	0.2767714286	0.005953571429	0.006411538462	0.021332		0.05	0.1608678571	0.04881071429
2803	chr16	63167405	63167980	0.5166666667	0.40833	0.3078411765	0.6865047619	0.709375	0.3875285714	0.5333333333	0.4111190476	0.3646095238	0.7619095238	0.622495	0.7511428571	0.333335	0.4722190476	0.7539714286	0.335147619	0.7278904762	0.5392176471	0.6230142857	0.5051047619	0.6464809524	0.7147904762
2804	chr16	63212085	63212720	0.03333333333	0.152775	0.05392352941	0.02222	0.1602538462	0.1011941176	0.1470588235	0.1666666667	0	0.0625	0.04166875	0.2004117647	0.1	0.1	0.1294117647	0.03872352941	0.10416875	0.11667	0.07058823529	0.06895294118	0.08036470588	0.09374705882
2805	chr16	63430557	63430857	0.3888833333	0.29998	0.3194333333		0.9166666667	0.2142833333	0.4166666667	0.2083333333	0.1666666667	0.925	0.7777833333	0.95	0	0.1666666667	0.8333333333	0.4642833333	0.875	0	0.1444333333	0.06836666667	0.9083333333	1
2806	chr16	63800612	63800761	0.5416625	0.6047714286	0.8020875		0.5416666667	0.5500125	1	0.8625	0.9375	0.752075	0.6808	0.6422625	0.8946375	0.833325	0.6556625	0.8392875	0.4285714286	0.7381	0.7148625	0.85595	0.66355	0.5788125
2807	chr16	64303042	64303188	0.6962	1	1	1	0.81	0.89808	0.86668	1	0.48334	1	1	1	0.3	0.65334	0.97142	1	1	1	0.96	0.67642	1	0.96
2808	chr16	72402826	72403154	0.1666666667	0	0.2	0	0.2222166667	0	0	0	0.03125	0.2583375	0	0.2588125	0	0	0.1952428571	0.0416625	0.1830375	0	0.03125	0	0.2233125	0.1854125
2809	chr16	72445247	72445595	0	0	0.12	0.26667	0.1	0.1666666667	0.125	0.1111111111	0.08333	0.25	0.07142857143	0.27386	0	0	0.16596	0.03096	0	0.15	0.025	0.02	0.23738	0.11
2810	chr16	72662154	72662375	0	0	0	0.25	0.08333333333	0	0.1666666667	0.2	0.02083333333	0	0	0.1388833333	0.1166666667	0.1666666667	0.1333333333	0	0	0	0	0	0.25	0.075
2811	chr16	72741540	72742980	0.1450611111	0.03409090909	0.622987931	0.505952381	0.2142418182	0.1231627119	0.06111052632	0	0.05605818182	0.9090909091	0.4559135593	0.4264016949	0.08078983051	0.2986104167	0.1750017241	0.5864440678	0.2945448276	0.6858610169	0.3819169492	0.1391728814	0.6749762712	0.1038542373
2812	chr16	73323124	73323189	0.4444666667	0.8333333333	0.8333333333	0.1666666667	0.6889	0.1666666667	0.6389	0.6389	0.8055666667	0.7777666667		0.5993333333	0.6666666667	0.4166666667	0.6666666667	0.7666666667	0.6666666667	0.5555666667	0.6666666667	0.7619	0.7844	0.5194333333
2813	chr16	73324862	73325417	0.4504175	0.7283962963	0.6537575	0.3541666667	0.4995513514	0.5918075	0.5812525	0.5942973684	0.8425	0.4819756757	0.80494	0.822265	0.8812525	0.859375	0.6284825	0.664035	0.7412315789	0.6596552632	0.7077825	0.5529825	0.7797275	0.6141175
2814	chr16	73461974	73462028	0.1666666667	0	0.583325	0.5	0.333325	0.125	0.16665	0	0.22915	0.21725	0.546425	0.387825	0.2881	0.333325	0.6875	0.125	0	0.291675	0.325	0	0.31945	0.183325
2815	chr16	73462109	73462244	0.05555555556	0.2962888889	0.46666	0.85	0.6	0.45856	0.45047	0	0.66667	0.44595	0.515	0.57647	0.38691	0.55666	0.7407444444	0.6111111111	0.06666	0.7	0.66167	0.1851888889	0.5431	0.45547
2816	chr16	73468403	73468955	0.75	0.7857142857	0.8304923077	0.8095285714	0.5988071429	0.8726214286	0.7500071429	1	0.7684571429	0.8282571429	0.7948692308	0.9367285714	0.8812357143	0.7767857143	0.9880928571	0.8928571429	0.9285714286	0.9205153846	0.8392857143	0.6903857143	0.8851	0.9423142857
2817	chr16	73738691	73738754	0.6	1	1	0.93334	1	1	1	1	0.90284	1	1	1	0.72	1	1	1	1	0.95	1	0.41652	0.97778	0.97778
2818	chr16	73763859	73765160	0.03348878505	0.03676470588	0.06535505618	0.1208791209	0.05431294118	0.06181727273	0.1303633663	0.09316239316	0.09902307692	0.1265822785	0.09306725664	0.08767416667	0.125	0.1574069444	0.07537355372	0.0581754717	0.06140315789	0.1220702703	0.06725575221	0.08416752137	0.0599907563	0.06055478261
2819	chr16	73882527	73882897	0.25	0.4285714286	0.6428571429	0.8	0.416675	0.4	0.5714285714	0.3333285714	0.2	0.5571428571	0.3928571429	0.5464428571	0.4166666667	0.3809571429	0.5663285714	0.5071428571	0.5476285714	0.25	0.6244857143	0.6047714286	0.5924571429	0.5403
2820	chr16	74033911	74033938		0.5	0.5	0.6666666667	0	0.2777666667		0.1111	0.8333333333	0.4047666667	0.3333333333	0.2764	0.2833333333	0	0.248	0.3944333333	0.1111	0.1111	0.2889	0.4821666667	0.573	0.5
2821	chr16	74124536	74124668	0.1666666667	0.05555	0	0.08333333333	0	0.1666666667	0.08333333333	0	0	0.4166666667		0.2115833333	0	0.05555	0.19445	0.1119	0.3222166667	0	0.06666666667	0.1863166667	0.1796333333	0.3478166667
2822	chr16	75131499	75132804	0.05955968992	0.02052631579	0.03663793103	0.02845528455	0.01666666667	0.01985833333	0.03980074627	0.02720514706	0.01942446043	0.04078257576	0.03099090909	0.04208993289	0.02684503817	0.0204245098	0.03611166667	0.01121597222	0.02169236111	0.04613623188	0.01801470588	0.01778642857	0.03223194444	0.03600214286
2823	chr16	75140598	75140682	0.3333333333		0.18355	0.3194333333	0.3166666667	0.4	0.08333333333	0.08333333333	0.2575333333	0.3472166667	0.36865	0.34445	0.25	0.16666	0.2173333333	0.33095	0.3777833333	0.04166666667	0.5833333333	0.4133	0.2162	0.3703
2824	chr16	76465015	76465267	0.03571428571		0.08333333333	0.2	0.1190428571	0	0.08333333333	0.07142857143	0.02857142857		0.08162857143	0.1602	0	0.07142857143	0.0746	0.0508	0.2023714286	0	0	0.04762857143	0.2081142857	0.2321428571
2825	chr16	76548759	76549038	0.6111083333	1	0.8472166667	1	0.77085	0.9120416667	0.8636363636	0.9547583333	0.847225	0.9833333333	0.8541666667	0.9312833333	1	0.9583333333	0.7999916667	0.8	0.9814833333	0.9791666667	0.83945	0.9340333333	0.9273916667	0.9383916667
2826	chr16	76557873	76557927	0.625		1	1	1		0.73335	1	0.16665	1		0.874975	0	0.583325	1	0.13365	0.95	0	0.125	0	0.977275	1
2827	chr16	78967243	78967373	0.93334	1	0.9444333333	0.94445	1	0.83334	1	1	0.1666666667	1	0.6916666667	0.9628	1	1	1	0.9277833333	1	0.8833333333	0.9375	0.6130833333	0.94735	0.9509333333
2828	chr16	81031209	81032219	0.02380892857	0.05263157895	0.02129861111	0.01476708861	0.0175	0.008050724638	0.05172413793	0.04279189189	0.009522857143	0	0.01096447368	0.02928734177	0.02426075949	0	0.04629583333	0.01381578947	0.05	0.02029871795	0.04577974684	0.02092894737	0.03042375	0.01639620253
2829	chr16	81158042	81158285	0.0625	0.3333333333	0.05	0	0.1	0.05	0.15334	0.02	0.04	0.17738	0.1041625	0.16675	0.18334	0	0.12833	0.09453	0.05	0.03333	0.08929	0.05	0.19833	0.11742
2830	chr16	81246074	81246378	0	0.025	0.03703333333	0.25	0.09375	0.1574111111	0.05555555556	0	0.06481111111	0.04763333333	0.03703333333	0.1220777778	0.05	0.1428571429	0.2107555556	0.0416625	0.04352222222	0.08333333333	0.0416625	0.09686666667	0.1841666667	0.1234555556
2831	chr16	81280791	81280894	0.1428571429	0.3333333333	0	0.40625	0.2669625	0.2541625	0.1041625	0.05555	0.041675	0.6604125	0.3125	0.3880625	0.27085		0.3833375	0.28125	0.3541625	0.0833375	0.5268	0.233925	0.5104125	0.42455
2832	chr16	81326154	81326295	0.9166666667	0.4761857143	0.940475	1	0.875	0.7261857143	0.666675	0.75	0.7708375	0.854175	0.8958375	0.922225	0.984375	0.90625	0.9583375	0.8779625	0.8571428571	0.458325	0.7958375	0.984375	0.9635375	0.9791625
2833	chr16	83778284	83779479	0.05102040816	0.046875	0.05454545455	0.01923076923	0.06862745098	0.04371639344	0.2142857143	0.06557377049	0.01724137931	0.09087380952	0.01724137931	0.08813114754	0.02515660377	0.04093508772	0.09207704918	0.04289672131	0.052085	0.03947368421	0.0487704918	0.02032439024	0.08062	0.07623114754
2834	chr16	84666340	84666370	0.5		1	1		0.58335		0.96875	0.75	1	1	0.958325	0.64585	1	0.8711	0.775	0.791675	0.70835	0.851175	0.784725	0.873	0.902775
2835	chr16	84826899	84827104	0	0.07142857143	0.1	0.0625	0.1111111111	0.21666	0	0.16667	0.2407444444	0	0.09258888889	0.26671	0.2592555556	0.23333	0.31667	0.14595	0.15	0.08995555556	0.025	0.0625	0.2407444444	0.2475
2836	chr16	87299262	87299680	0.1666666667	0.08333333333	0.1333285714	0.2142857143	0.2916666667	0	0.09522857143	0.02381428571	0.02041428571	0.3809571429	0.2222166667	0.4579428571	0		0.4023857143	0	0.2857142857	0.04761428571	0	0.02857142857	0.3880571429	0.4047714286
2837	chr16	87507067	87507438	0	0.2222222222	0.02777777778	0.2291625	0	0.0416625	0.2407444444	0.2592555556	0	0.2427333333	0	0.2653888889	0	0.05555555556	0.1648111111	0.1018555556	0.02222222222	0.02777777778	0	0.1111111111	0.2022666667	0.1455111111
2838	chr16	87507456	87507782	0.1428571429	0.4425888889	0.6666714286	0.30625	0.4722222222	0.30625	0.4444333333	0.6203666667	0.2407333333	0.5363777778	0.114575	0.3406666667	0.3888888889	0.5714285714	0.3476111111	0.2413444444	0.1759222222	0.4259222222	0.3592555556	0.4074111111	0.2306777778	0.2932777778
2839	chr16	87509362	87509775	0	0.25	0	0.791675	0.2857142857	0	0.07407777778	0	0	0.7963	0.1	0.6811333333	0	0.0625	0.7925888889	0.0463	0.7333333333	0.0208375	0	0.02222222222	0.7781888889	0.8096333333
2840	chr16	87800220	87800710	0.2424272727	0.1	0.2424181818	0.3392857143	0.3515272727	0.2179461538	0.2272727273	0.3168357143	0.2128230769	0.2178642857	0.2119928571	0.2954428571	0.2733	0.2692307692	0.13333	0.2269571429	0.2904785714	0.2727272727	0.2047642857	0.2491214286	0.2314714286	0.2714571429
2841	chr16	88074927	88075296	0.7743041667	0.7412315789	0.9791666667	1	0.7463782609	0.876948	1	1	0.993332	1	0.974	0.996	1	0.953336	1	0.94866	0.960952	0.86	0.977332	1	1	1
2842	chr16	89208711	89208967	0.21666	0.3	0	0.6	0.72238	0.26668	0.36666	0.44666	0	0.97142	1	0.82426	0	0.53	0.78	0.02788	0.83334	0	0.09524	0	0.63572	0.95556
2843	chr16	89891893	89892120	0	0.2	0.2	0.05555	0	0	0.1541625	0.03125	0.0625	0.1875	0.1428571429	0.0858875	0.027775	0	0.20625	0	0.1041625	0	0	0.0729125	0.1177625	0.18125
2844	chr16	89992382	89992668	0	0	0.08822941176	0.09682380952	0	0	0	0.02318695652	0.008695652174	0.06376956522	0.04545454545	0.07849545455	0.03174285714	0.01739130435	0.06818181818	0.0202	0.041665	0.02727272727	0.01932173913	0.06362608696	0.146173913	0.09710434783
2845	chr16	90020189	90020398	0.75		0.79165	1	0.75	0.666675	0.916675	1	0.75	0.416675	0.5	0.775075	0.485725	1	0.791675	0.791675	0.416675	0.75	0.833325	0.771425	0.924225	0.65
2846	chr16	90796697	90796865	0		0	0.125	0.0625	0.05	0	0.05	0.0625	0	0	0.26785	0		0.125	0.05	0.068175	0	0	0	0.138875	0.191625
2847	chr16	91037213	91037445	0	0.1428571429	0.1666727273	0.1666636364	0.2270875	0.2	0.07575454545	0.1363636364	0.06060909091	0.1999909091	0.1060545455	0.1600181818	0.06060909091	0.05	0.1682727273	0.06060909091	0.1060636364	0.125	0.1242454545	0.1072818182	0.3657272727	0.1592636364
2848	chr16	91388006	91388232	0.83334	0.93334	0.9238142857	0.9642857143	0.9714285714	1	0.9190428571	0.9642857143	0.8095285714	1	0.8595285714	0.9890142857	0.9523857143	0.5952428571	0.9714285714	1	0.9642857143	0.9127428571	1	0.9413857143	0.9220428571	0.8714285714
2849	chr16	91388307	91388534	0.625	1	0.6875	0.9285714286	0.71875	0.7333375	0.90625	0.916675	0.7708375	0.9352625	0.9791625	0.9625	0.9	0.5	0.8988125	0.825	0.9083375	0.727075	0.9583375	0.5509375	0.8291625	0.96875
2850	chr16	91513744	91514027	0.05952142857	0.2857142857	0.1861083333	0.9230769231	0.8025692308	0.125	0.1428571429	0.1317428571	0.05952857143	0.7777777778	0.6666642857	0.8448571429	0.1538461538	0.08333	0.9583357143	0.02380714286	0.8809571429	0.2129076923	0.01428571429	0.175	0.9600285714	0.8587
2851	chr16	91589644	91589879	0.875	1	0.5690428571	1	0.7690571429	0.2916666667	0.2	0.3928571429	0.2	1	0.7381	0.9426857143	0	0	0.9166571429	0	0.7619	0.03571428571	0.5	0	0.7907285714	0.7780571429
2852	chr16	91590066	91590269	0.4772727273	0.1666666667	0.9242454545	0.9015181818	0.6212090909	0.6212181818	0.3333333333	0.7303090909	0.3636363636	0.8939454545	0.875	0.8683272727	0.4263909091		0.7164909091	0.1757545455	0.6818181818	0.07575454545	0.9697	0.05	0.7138454545	0.5363545455
2853	chr16	91590289	91590619	0.4555666667	0.6	0.8803	0.9870090909	0.8333454545	0.9696909091	1	0.9409090909	1	1	0.8	0.9899	0.9203363636	1	0.9339818182	0.8151545455	0.8348545455	0.75667	1	1	0.9278090909	0.8158818182
2854	chr16	91633674	91633856	0.083325		0	1	0.625	0.125	0.375	0.083325	0.595825	0.64285	0.875	0.941175		0	0.96875	0.297625	1	0	0.083325	0.2375	0.977275	1
2855	chr16	91886897	91887235	0	0.04545454545	0.04901764706	0	0.03125	0	0.0625	0.03333333333	0.007352941176	0.03703333333	0.04117647059	0.171665	0.0550625	0.1428571429	0.11458125	0.02125	0.1078411765	0.01315789474	0.01960588235	0.03846153846	0.16525	0.03426111111
2856	chr16	91914679	91914743	0.56666	0.91	1	0.8	0.94166	0.68334	0.79	1	0.88	1	0.66668	1	0.76668		1	0.92666	0.98	0.72666	1	0.64166	1	0.90364
2857	chr16	91945064	91945113	1	0	0.9166666667	1	1	1	1	0.9523666667	1	1	1	0.8788	0.9166666667	1	0.8889	1	1	1	0.9166666667		1	1
2858	chr16	91983047	91983240	0.875	0.1666666667	1	0.875	0.6388833333	0.1430666667	0.3333333333	0.5138833333	0.16665	0.925	0.9166666667	0.9583333333	0	0.6666666667	0.9333333333	0.4083333333	0.9833333333	0.5220333333	0.6666666667	0.1426	0.9648166667	0.9722166667
2859	chr16	92562429	92562837	0.13020625	0.3421052632	0.397505	0.04166666667	0.08333333333	0.2543842105	0.1842105263	0.1052631579	0.125	0.216665	0.270835	0.165525	0.45417	0.284155	0.144005	0.32833	0.049995	0.214995	0.171015	0.356545	0.264325	0.12407
2860	chr16	92564655	92565299	0.02083333333	0.03653448276	0.04712758621	0.01724137931	0.06206896552	0.12624	0.1666666667		0.08275862069	0.11111	0.12	0.1091965517	0.1154033333	0.09482413793	0.1578862069	0.08556	0.1833333333	0.04425172414	0.09198666667	0.16573	0.1955133333	0.06545333333
2861	chr16	92567749	92568477	0.0625	0.090275	0.02083333333	0.122225	0.1894	0.08333333333	0.102775		0.1666666667	0.04166666667	0.06944166667	0.03958333333	0.09113333333	0.1388833333	0.125	0.2291666667	0.04166666667	0.154275	0.06439166667	0.12685	0.097225	0.05555833333
2862	chr16	92584563	92584940	0.1071428571	0	0.1041625	0.07058235294	0.10185	0.1333333333	0.1470588235	0.1257764706	0.08717777778	0.05357777778	0.01470588235	0.05244705882	0.05952142857	0.03645625	0.1677882353	0.1620388889		0.06895882353	0.07354117647	0.07375	0.07418333333	0.04660555556
